Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
0xbaddad,GB,774,2134,46.101.9.51,roof.rlogin.net,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2014-04-08,DIGITALOCEAN-ASN-2 Digital Ocean- Inc.-GB,202109,7340,None
0xbbATdf,DE,6435,60,134.119.32.247,j191014.servers.jiffybox.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-03-16,DOMAINFACTORY domainfactory GmbH-DE,34011,34200,[2a00:1158:3::2a6]:443
0xBEEF,FR,2355,15439,195.154.110.76,dc3.zmk.fr,9666,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.4.20 on Linux,0,0,2014-07-02,AS12876 ONLINE S.A.S.-FR,12876,11600,None
0xDEADBEEF,DE,0,14,37.138.201.148,dyndsl-037-138-201-148.ewe-ip-backbone.de,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 7 [server],0,0,2013-10-12,EWETEL Cloppenburger Strasse 310- DE,9145,15,None
0xFFFF,FR,3273,158,109.217.63.17,ANancy-652-1-470-17.w109-217.abo.wanadoo.fr,9666,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-03-11,AS3215 Orange S.A.- FR,3215,28600,None
0xPC,FR,3610,3175,212.129.49.59,212-129-49-59.rev.poneytelecom.eu,80,443,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-01-22,AS12876 ONLINE S.A.S.-FR,12876,11800,None
0xSILICIUM,FR,2505,3697,5.196.14.51,51.ip-5-196-14.eu,443,None,0,0,1,1,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-02-11,OVH OVH SAS-FR,16276,16700,None
0ZQIX7g6,RU,149,390,77.37.142.179,broadband-77-37-142-179.nationalcablenetworks.ru,9749,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-05-22,NCNET-AS PJSC Rostelecom- RU,42610,861,None
1001001de,FR,5569,2800,188.165.241.216,16g.1001001.de,59001,59030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2014-06-22,OVH OVH SAS-FR,16276,28500,None
1001001de2,FR,2426,2800,37.187.18.109,2g.1001001.de,59001,59030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2014-07-13,OVH OVH SAS-FR,16276,12900,None
100Mbps4u,FR,450,49,5.135.159.128,s1.obi.vg,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-10-08,OVH OVH SAS-FR,16276,6130,None
100up100down4890,SE,521,369,176.10.137.152,h-137-152.a336.priv.bahnhof.se,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-05-21,BAHNHOF Bahnhof Internet AB- SE,8473,6840,None
111e456d3bbb,DE,65,45,213.135.198.106,101300.nexiu.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-01-31,NEXIU Occino GmbH- DE,15925,404,None
13571317,NL,8340,54,146.185.128.70,146.185.128.70,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-12-30,DIGITALOCEAN-ASN-1 Digital Ocean- Inc.- EU,200130,48900,None
1984,DE,1945,90,5.9.79.6,bmindex.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2012-12-06,HETZNER-AS Hetzner Online GmbH-DE,24940,8210,None
1chandotus,US,458,1104,23.92.26.114,mail.notblog.org,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-11-20,HURRICANE - Hurricane Electric- Inc.-US,6939,3120,None
1d1dnt3d1th3c0nf1g,NL,143,1209,82.161.210.87,pindarots.xs4all.nl,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2014-04-21,XS4ALL-NL XS4ALL Internet BV-NL,3265,993,None
1TRNodeWEB,RU,2043,525,188.120.251.129,centos70.i-nk.ru,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-01-22,ISPSYSTEM-AS JSC _ISPsystem_-LU,29182,7140,None
1und1relay,DE,60,2549,87.106.60.172,87.106.60.172,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-06-03,ONEANDONE-AS 1&1 Internet AG-DE,8560,7540,None
21912fe,DE,44,1206,88.198.110.194,feltcollective.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-01-02,HETZNER-AS Hetzner Online GmbH-DE,24940,236,None
2500,FR,5142,50,62.210.71.51,enterprise-payment.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-04-26,AS12876 ONLINE S.A.S.- FR,12876,49600,None
2501,DE,59,7,92.230.136.211,x5ce688d3.dyn.telefonica.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2014-08-09,HANSENET - DE,13184,417,None
25TPN,PL,1248,219,85.28.128.105,a105.net128.okay.pl,7098,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-02-18,ZETOSA-AS ZETO S.A. Tarnow- PL,21404,4730,None
298443972,CH,31,101,5.172.139.122,122-139-172-5.dyn.cable.fcom.ch,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-12-31,FINECOM Quickline AG- CH,15600,101,None
2bykolec,PL,245,385,178.19.104.227,hosted-by.slaskdatacenter.pl,8089,1442,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-04-17,LIVENET-PL Livenet Sp. z o.o.-PL,59491,1260,None
2cat,US,1,1761,137.135.8.233,137.135.8.233,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.23 on Linux,0,0,2013-05-01,MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation-US,8075,23,None
2librothers,NL,973,632,159.253.5.59,cloudbox44605.axc.nl,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-05-12,DENKERSICT-AS Denkers-ICT B.V.- NL,61387,8890,None
2mpdhack,US,15,1523,98.216.134.151,c-98-216-134-151.hsd1.ma.comcast.net,80,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.10 on FreeBSD,0,0,2014-04-16,COMCAST-7922 - Comcast Cable Communications- Inc.- US,7922,99,None
2Ob1U8qS7bfMQdkm,RO,117,7348,81.89.0.200,81.89.0.200,443,9300,0,1,1,0,0,1,1,1,1,Tor 0.2.5.5-alpha on Linux,0,0,2014-07-24,LGI-UPC Liberty Global Operations B.V.-AT,6830,119,None
2propstor,US,29,98,69.62.162.178,178.162-62-69.ftth.swbr.surewest.net,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-06-06,SUREWEST - Consolidated Communications- Inc.-US,14051,183,None
2RNaSkryLi1G5zeJwO,CA,210,722,104.167.112.153,c1117702-33085.cloudatcost.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-06-12,COLOWAREHOUSEONTARIO - 2267921 ONTARIO LTD- CA,55053,1210,None
2S0V1A6J,DE,71,16,217.238.8.15,pD9EE080F.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-23,DTAG Internet service provider operations- DE,3320,524,None
2ships,GB,12,367,81.2.113.69,2ships.co.uk,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-05-10,AS20712 Andrews & Arnold Ltd- GB,20712,87,None
2TRNodeWEB,RU,586,250,188.120.241.37,i-nk.ru,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on FreeBSD,0,0,2016-01-29,ISPSYSTEM-AS JSC _ISPsystem_- LU,29182,3080,None
31173torproxy02,SE,723,2456,185.65.135.227,torproxy02.31173.se,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-08-13,ESAB-AS 31173 Services AB-SE,39351,2100,None
31337relay,GB,0,6304,82.68.158.124,mail.hurlingham-management.co.uk,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.6.6 on FreeBSD,0,0,2014-08-03,ZEN-AS Zen Internet Ltd-GB,13037,8,None
3141592653589793238,NL,4405,935,185.66.250.141,vps.simondevries.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-06-16,PCEXTREME PCextreme B.V.-NL,48635,23400,None
314159tor,US,25,56,73.190.21.202,c-73-190-21-202.hsd1.mi.comcast.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-09-03,COMCAST-7922 - Comcast Cable Communications- Inc.-US,7922,194,None
33wessling824,DE,16,18,178.208.111.87,dsl-178-208-111-87.pool.bitel.net,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-01-02,BICOS - DE,12466,12,None
3cce3a91f6a625,NL,4392,503,85.144.162.100,100-162-144-85.ftth.glasoperator.nl,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-04-12,WIERICKE Vodafone Libertel B.V.-NL,50266,29200,None
3jane,US,75,240,69.28.90.105,3jane.sbce.org,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.6.9 on FreeBSD,0,0,2015-01-04,ATLANTIC-NET-1 - Atlantic.net- Inc.-US,6364,202,None
3lue,FR,2915,1513,176.31.180.12,heimdall.n3xus.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-01-12,OVH OVH SAS-FR,16276,13500,None
418imateapot,US,160,1373,71.176.235.167,pool-71-176-235-167.rcmdva.fios.verizon.net,65532,65533,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-10-30,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business-US,701,878,None
421972,DE,9308,46,46.101.220.161,46.101.220.161,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-09-28,DIGITALOCEAN-GERMANY Digital Ocean- Inc.-DE,201229,37000,[2a03:b0c0:3:d0::8b:3001]:443
421973,DE,3919,906,144.76.172.187,static.187.172.76.144.clients.your-server.de,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-12-29,HETZNER-AS Hetzner Online GmbH-DE,24940,37600,None
42isNotTheAnswer,DE,279,1625,46.165.253.180,46.165.253.180,443,None,0,0,1,1,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2015-08-01,LEASEWEB-DE Leaseweb Deutschland GmbH-DE,28753,3120,None
443,DE,1107,629,5.104.106.31,mail.lab.cat,443,None,0,0,1,1,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-05-04,MYLOC-AS myLoc managed IT AG-DE,24961,11900,None
456c,UA,1917,233,91.213.8.89,91.213.8.89,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-09-29,XSERVER-IP-NETWORK-AS PE Ivanov Vitaliy Sergeevich-UA,48031,6370,None
456e,VN,8,4681,123.30.136.71,mneast.brighterlook.net,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-04-25,VNPT-AS-VN Vietnam Posts and Telecommunications (VNPT)-VN,7643,80,None
46and2,IE,141,3690,109.255.218.36,109.255.218.36,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-12-10,LGI-UPC Liberty Global Operations B.V.-AT,6830,897,None
472947,DE,8,17,79.223.78.213,p4FDF4ED5.dip0.t-ipconnect.de,9020,9021,0,0,0,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-06-01,DTAG Internet service provider operations- DE,3320,11,None
4Charlie2Merabet,US,37,4206,172.245.219.133,172.245.219.133,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.5.10 on Linux,0,0,2015-01-21,AS-COLOCROSSING - ColoCrossing-US,36352,271,None
4dissidents,US,45,100,72.193.133.183,ip72-193-133-183.lv.lv.cox.net,9001,9031,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-11-14,ASN-CXA-ALL-CCI-22773-RDC - Cox Communications Inc.-US,22773,466,None
4n08o,DE,0,7,37.5.137.168,ip250589a8.dynamic.kabel-deutschland.de,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-06-19,KABELDEUTSCHLAND-AS - DE,31334,8,None
4pyro2eu3org0,GB,249,1367,217.155.40.118,guisborough-1.rcc.uk.cluster.ok24.net,9001,80,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on GNU/kFreeBSD,0,0,2014-06-10,ZEN-AS Zen Internet Ltd-GB,13037,1820,[2a00:14f0:e033:2013::1]:9001
555nase,FR,2721,181,37.187.3.106,tor-relay.outer-space.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-06-03,OVH OVH SAS-FR,16276,12000,[2001:41d0:a:36a::1]:443
5cat,US,142,2631,69.164.195.92,ihas.5cat.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-04-25,SOFTLAYER - SoftLayer Technologies Inc.-US,36351,902,None
5putn1k,CZ,211,279,83.240.58.90,ip4-83-240-58-90.cust.nbox.cz,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.6.10 on Linux,0,0,2016-05-27,NETBOX-AS SMART Comp. a.s.-CZ,31246,1320,None
611Relay,DE,44,718,91.63.150.127,p5B3F967F.dip0.t-ipconnect.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-04-26,DTAG Deutsche Telekom AG- DE,3320,229,None
64137250231,CA,1,41,64.137.250.231,c201105261-cloudpro-369180359.cloudatcost.com,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-06-06,COLOWAREHOUSEONTARIO - 2267921 ONTARIO LTD- CA,55053,20,None
65x23x153x114,US,4,263,65.111.186.66,66-186-111-65.serverpronto.com,443,8080,0,0,1,0,0,1,1,1,1,Tor 0.2.4.24 on Linux,0,0,2011-06-23,INFOLINK-MIA-US - Infolink Global Corporation-US,15083,18,None
666kb,NL,2279,200,94.100.18.162,666kb.com,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2013-09-27,SWIFTWAY-AS Swiftway Sp. z o.o.-GB,35017,6700,None
6cards3boards,FR,3111,1893,5.135.183.226,abyss.culted.net,9001,9002,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-03-12,OVH OVH SAS- FR,16276,16000,None
6cf29a,GB,42,2316,185.21.216.183,185.21.216.183,9443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-02-11,FERAL Joshua Peter McQuistan- GB,200052,186,None
73rm1n470rx,AU,12,108,14.202.230.49,14-202-230-49.static.tpgi.com.au,9001,9030,0,1,0,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-05-22,TPG-INTERNET-AP TPG Telecom Limited-AU,7545,2,None
776166,RU,4,158,195.91.244.98,h195-91-244-98.ln.rinet.ru,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-10-20,RINET-AS Cronyx Plus Ltd-RU,8331,28,None
7c1c4a0411f5e254ad0,SE,117,30,84.216.251.32,84.216.251.32,8443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-03-06,TELENOR-NEXTEL T.net- NO,2119,484,None
7cqFEgiTjn,NL,285,1000,37.48.101.193,193.101.48.97-static.reverse.serversub.com,443,80,0,1,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-12-28,LEASEWEB-NL LeaseWeb Netherlands B.V.-NL,60781,1280,None
84,SE,2002,298,95.215.45.128,hosted-by.yourserver.se,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.23 on Linux,0,0,2014-08-19,MAKONIX Makonix SIA-LV,52173,9520,None
8af34cb1,PL,191,716,193.111.26.22,brawler.rmf.pl,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-06-06,RMF-KRAKOW-PL Radio Muzyka Fakty Sp. z o.o.-PL,15728,1460,None
8lyWARGTU4wesrfy8i,GB,710,3753,176.58.121.159,li523-159.members.linode.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2013-08-11,TELECITY-LON TELECITYGROUP INTERNATIONAL LIMITED-GB,15830,2570,[2a01:7e00::f03c:91ff:fe70:e0b8]:9099
991jo,DE,71,2616,217.160.16.37,217.160.16.37,9901,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-02-19,ONEANDONE-AS 1&1 Internet AG- DE,8560,3500,None
9P1gd29G8S901,DE,3321,1634,85.214.105.44,h2535284.stratoserver.net,9060,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Windows 8 [server],0,0,2016-02-12,STRATO STRATO AG- DE,6724,12300,None
a,FR,4415,635,164.132.57.125,125.ip-164-132-57.eu,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-29,OVH OVH SAS- FR,16276,20800,None
a10060c393046cfd,AR,12,942,190.216.2.136,190-216-2-136.static.impsat.net.ar,443,80,0,1,0,0,0,1,1,1,1,Tor 0.2.5.10 on OpenBSD,0,0,2015-08-29,LVLT-3549 - Level 3 Communications- Inc.-US,3549,11,None
A1TOP,CA,20,17,75.119.240.26,75-119-240-26.dsl.teksavvy.com,443,80,0,0,1,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-12-13,TEKSAVVY - TekSavvy Solutions- Inc.- CA,5645,287,None
A6K4u30wCh0xERd,NL,0,6558,185.14.28.106,eigokor.uaservers.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2014-07-03,SERVERIUS-AS Serverius Holding B.V.-NL,50673,22,None
a6xzL5,RU,875,2,188.244.43.25,broadband-188-244-43-25.2com.net,9090,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-10-24,CO-2COM-AS 2COM Co ltd.-RU,8334,7950,None
aaaaaaalias,DE,9,15,93.220.5.134,p5DDC0586.dip0.t-ipconnect.de,9035,9040,0,0,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-05-09,DTAG Internet service provider operations- DE,3320,208,None
aaaaee2g,FR,108,397,89.158.99.64,89-158-99-64.rev.numericable.fr,993,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-12-23,ASN-NUMERICABLE NC Numericable S.A.-FR,21502,501,None
AAAPolicy,HU,1741,19,91.219.237.19,no-hostname.azar-a.net,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2014-11-02,SERVERASTRA-AS ServerAstra Kft.-HU,56322,11800,None
aaatortest,FR,40,64,62.210.206.53,pssbackup.pss-network.com,21,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2014-10-03,AS12876 ONLINE S.A.S.-FR,12876,341,None
aanetuk,GB,937,1010,90.155.23.218,218.23.155.90.in-addr.arpa,443,None,0,0,1,1,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2014-09-06,AS20712 Andrews & Arnold Ltd-GB,20712,4460,None
AaronSwartz,US,1,686,70.124.157.109,cpe-70-124-157-109.austin.res.rr.com,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-01-10,SCRR-11427 - Time Warner Cable Internet LLC- US,11427,35,[2605:6000:101e:97::9001]:9001
aaxnoqqe,DE,33,43,185.34.0.152,k0vi.x.rootbsd.net,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.7.6 on OpenBSD,0,0,2015-12-29,TELEMAXX TelemaxX Telekommunikation GmbH- DE,12843,447,None
Abadiat,US,150,155,191.101.3.128,191.101.3.128,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-11-08,Digital Energy Technologies Chile SpA-CL,61440,1290,None
abadie,NL,339,2707,85.17.223.134,134.223.17.85-static.reverse.serversub.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-01-14,LEASEWEB-NL LeaseWeb Netherlands B.V.-NL,60781,2000,None
abc,SE,995,8,62.80.200.190,katla.abc.se,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.7.6 on OpenBSD,0,0,2016-04-14,GOTANET Gotalandsnatet AB- SE,12597,2890,None
ABDULOV,RU,541,3103,46.30.46.76,vz115579.eurodir.ru,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-01-30,WEBZILLA Webzilla B.V.- NL,35415,2620,None
aberto,UA,314,504,91.203.5.146,mrtlu.partpossibility.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-09-10,VOLIA-AS Kyivski Telekomunikatsiyni Merezhi LLC-UA,25229,1550,None
abgtor,BG,280,116,92.247.51.169,lxr5.antzi.bg,9090,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2011-07-20,HOMELAN-AS MOBILTEL EAD-BG,29580,1260,None
abra,PL,1768,2207,193.189.117.165,193.189.117.165,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-03-07,SPRINT-SDC _SPRINT_ S.A.- PL,197226,10700,None
abracadabra,UA,21,78,178.158.241.74,178.158.241.74,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-04-14,MAXIMUMA-AS Maximum-Net LLC-UA,43139,134,None
abracadabrator,DE,773,4018,91.143.91.125,abra.cadabra.alakazam,9004,9034,0,0,1,0,0,0,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-10-21,ISPPRO-AS ISPpro Internet KG-DE,35366,5810,None
abrazocorte77,RU,69,194,37.204.131.79,broadband-37.204-131-79.nationalcablenetworks.ru,14973,14972,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-11-15,NCNET-AS PJSC Rostelecom-RU,42610,463,None
abricerelay,US,2,836,173.51.254.149,173.51.254.149,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-05-03,FRONTIER-FRTR - Frontier Communications of America- Inc.-US,5650,21,None
Acacia,FR,163,1880,164.132.90.221,164.132.90.221,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-01-22,OVH OVH SAS- FR,16276,963,None
acceleraTOR,AT,4,61,212.69.166.153,server.samoylyk.net,9001,80,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-07-07,NEO-ASN Neo Telecoms S.A.S.-FR,8218,20,None
AccessNow000,CH,712,175,176.10.99.200,176.10.99.200,443,8080,0,1,1,1,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-05-19,AS-SOFTPLUS SOFTplus Entwicklungen GmbH-CH,51395,17500,None
AccessNow001,CH,706,175,176.10.99.200,176.10.99.200,22,8000,0,1,1,1,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-05-19,AS-SOFTPLUS SOFTplus Entwicklungen GmbH-CH,51395,19600,None
AccessNow002,CH,975,175,176.10.99.201,176.10.99.201,666,667,0,1,1,1,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-05-29,AS-SOFTPLUS SOFTplus Entwicklungen GmbH-CH,51395,18300,None
AccessNow003,CH,669,175,176.10.99.201,176.10.99.201,989,990,0,1,1,1,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-05-29,AS-SOFTPLUS SOFTplus Entwicklungen GmbH-CH,51395,17900,None
AccessNow004,CH,888,175,176.10.99.202,176.10.99.202,991,992,0,1,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-05-29,AS-SOFTPLUS SOFTplus Entwicklungen GmbH-CH,51395,24800,None
AccessNow005,CH,1470,175,176.10.99.202,176.10.99.202,993,994,0,1,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-05-29,AS-SOFTPLUS SOFTplus Entwicklungen GmbH-CH,51395,19800,None
AccessNow006,CH,629,175,176.10.99.203,176.10.99.203,995,1194,0,1,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-05-29,AS-SOFTPLUS SOFTplus Entwicklungen GmbH-CH,51395,21600,None
AccessNow007,CH,2261,175,176.10.99.203,176.10.99.203,53,43,0,1,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-05-29,AS-SOFTPLUS SOFTplus Entwicklungen GmbH-CH,51395,24200,None
AccessNow008,CH,552,175,176.10.99.204,176.10.99.204,1723,1755,0,1,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-05-29,AS-SOFTPLUS SOFTplus Entwicklungen GmbH-CH,51395,17900,None
AccessNow009,CH,625,175,176.10.99.204,176.10.99.204,4321,1293,0,1,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-05-29,AS-SOFTPLUS SOFTplus Entwicklungen GmbH-CH,51395,20500,None
AccessNow010,CH,2211,175,176.10.99.205,176.10.99.205,425,426,0,1,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-11-23,AS-SOFTPLUS SOFTplus Entwicklungen GmbH-CH,51395,29500,None
AccessNow011,CH,1318,175,176.10.99.205,176.10.99.205,110,109,0,1,1,1,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-11-23,AS-SOFTPLUS SOFTplus Entwicklungen GmbH-CH,51395,29600,None
AccessNow012,CH,901,175,176.10.99.206,176.10.99.206,23,24,0,1,1,1,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-11-23,AS-SOFTPLUS SOFTplus Entwicklungen GmbH-CH,51395,16900,None
AccessNow013,CH,3265,175,176.10.99.206,176.10.99.206,21,20,0,1,1,1,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-11-23,AS-SOFTPLUS SOFTplus Entwicklungen GmbH-CH,51395,34600,None
AccessNow014,CH,1571,175,176.10.99.207,176.10.99.207,3389,3390,0,1,1,1,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-11-23,AS-SOFTPLUS SOFTplus Entwicklungen GmbH-CH,51395,30700,None
AccessNow015,CH,877,175,176.10.99.207,176.10.99.207,1414,1415,0,1,1,1,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-11-23,AS-SOFTPLUS SOFTplus Entwicklungen GmbH-CH,51395,27600,None
